event_date,fighter1,fighter2,outcome,weight_class,fighter1_curr_height,fighter1_reach,fighter1_stance,fighter1_sig_strikes_landed_pm,fighter1_sig_strikes_accuracy,fighter1_sig_strikes_absorbed_pm,fighter1_sig_strikes_defended,fighter1_takedown_avg_per15m,fighter1_takedown_accuracy,fighter1_takedown_defence,fighter1_submission_avg_attempted_per15m,fighter1_age,fighter2_curr_height,fighter2_reach,fighter2_stance,fighter2_sig_strikes_landed_pm,fighter2_sig_strikes_accuracy,fighter2_sig_strikes_absorbed_pm,fighter2_sig_strikes_defended,fighter2_takedown_avg_per15m,fighter2_takedown_accuracy,fighter2_takedown_defence,fighter2_submission_avg_attempted_per15m,fighter2_age
2019-11-16,Sergio Moraes,James Krause,fighter2,Welterweight,182.88,182.88,Orthodox,2.42,0.42,3.73,0.59,1.2,0.38,0.75,0.4,37.0,187.96,185.42000000000002,Orthodox,4.79,0.49,4.11,0.61,0.96,0.18,0.59,0.9,33.0
2019-11-16,Eduardo Garagorri,Ricardo Ramos,fighter2,Featherweight,175.26,177.8,Orthodox,3.42,0.51,2.36,0.58,0.48,1.0,0.61,0.0,30.0,175.26,182.88,Orthodox,3.32,0.38,3.82,0.57,2.58,0.58,0.72,0.6,24.0
2019-11-16,Bobby Green,Francisco Trinaldo,fighter2,Lightweight,177.8,180.34,Orthodox,6.14,0.52,3.67,0.62,1.21,0.37,0.74,0.3,33.0,175.26,177.8,Southpaw,3.13,0.45,2.67,0.6,0.98,0.42,0.6,0.5,41.0
2019-11-16,Warlley Alves,Randy Brown,fighter2,Welterweight,180.34,182.88,Orthodox,3.21,0.47,4.09,0.51,1.37,0.5,0.8,0.9,28.0,190.5,198.12,Orthodox,4.38,0.47,3.33,0.54,0.8,0.39,0.74,0.5,29.0
2019-11-16,Renan Barao,Douglas Silva de Andrade,fighter2,Featherweight,167.64000000000001,177.8,Orthodox,3.78,0.36,3.9,0.57,1.49,0.41,0.91,0.5,32.0,170.18,172.72,Orthodox,3.66,0.38,3.99,0.58,0.61,0.46,0.7,0.2,34.0
2019-11-16,Isabela de Padua,Ariane Lipski,fighter2,Women's Flyweight,160.02,162.56,Orthodox,1.0,0.35,2.07,0.5,2.0,0.66,0.0,1.0,28.0,167.64000000000001,170.18,Orthodox,3.94,0.39,4.2,0.51,0.54,0.5,0.78,0.3,25.0
2019-11-16,Vanessa Melo,Tracy Cortez,fighter2,Women's Bantamweight,165.1,165.1,Orthodox,3.48,0.3,6.13,0.59,0.0,0.0,0.71,0.0,31.0,165.1,165.1,Orthodox,4.11,0.53,2.79,0.6,2.33,0.46,0.75,0.3,26.0
2019-11-09,Zabit Magomedsharipov,Calvin Kattar,fighter1,Featherweight,185.42000000000002,185.42000000000002,Orthodox,4.89,0.48,3.0,0.64,5.22,0.56,0.77,0.8,28.0,180.34,182.88,Orthodox,5.12,0.39,7.1,0.54,0.42,0.29,0.91,0.1,31.0
2019-11-09,Greg Hardy,Alexander Volkov,fighter2,Heavyweight,195.58,203.2,Orthodox,4.79,0.5,3.31,0.55,0.2,0.33,0.64,0.0,31.0,200.66,203.2,Orthodox,5.1,0.57,3.0,0.54,0.49,0.63,0.73,0.2,31.0
2019-11-09,Zelim Imadaev,Danny Roberts,fighter2,Welterweight,182.88,193.04,Orthodox,2.91,0.36,4.35,0.43,0.38,0.5,0.6,0.0,24.0,185.42000000000002,187.96,Southpaw,3.18,0.39,3.73,0.5,0.24,0.09,0.57,0.2,32.0
2019-11-09,Ed Herman,Khadis Ibragimov,fighter1,Light Heavyweight,185.42000000000002,195.58,Orthodox,3.31,0.48,3.71,0.42,1.96,0.47,0.59,1.0,39.0,190.5,198.12,Orthodox,3.55,0.49,4.26,0.47,0.97,0.3,0.8,0.3,24.0
2019-11-09,Anthony Rocco Martin,Ramazan Emeev,fighter1,Welterweight,182.88,185.42000000000002,Orthodox,2.68,0.37,2.59,0.58,0.71,0.27,0.68,1.0,30.0,177.8,193.04,Southpaw,2.53,0.45,2.14,0.65,2.37,0.29,0.66,0.7,32.0
2019-11-09,Shamil Gamzatov,Klidson Abreu,fighter1,Light Heavyweight,187.96,193.04,Orthodox,5.35,0.48,3.46,0.51,0.0,0.0,0.5,0.0,29.0,182.88,187.96,Orthodox,2.05,0.4,2.9,0.55,0.64,0.2,0.8,0.0,27.0
2019-11-09,Dalcha Lungiambula,Magomed Ankalaev,fighter2,Light Heavyweight,172.72,193.04,Orthodox,3.07,0.45,3.93,0.52,2.14,0.45,0.77,0.0,32.0,190.5,190.5,Orthodox,3.55,0.52,2.15,0.59,0.99,0.29,0.86,0.0,27.0
2019-11-09,Rustam Khabilov,Sergey Khandozhko,fighter1,Welterweight,172.72,185.42000000000002,Orthodox,1.98,0.34,2.16,0.65,3.95,0.41,0.61,0.1,33.0,185.42000000000002,187.96,Orthodox,3.41,0.41,2.37,0.6,0.76,0.28,0.61,0.0,27.0
2019-11-09,Karl Roberson,Roman Kopylov,fighter1,Middleweight,185.42000000000002,187.96,Southpaw,2.57,0.51,2.42,0.57,0.72,0.4,0.42,0.5,29.0,182.88,190.5,Southpaw,4.72,0.53,4.11,0.6,0.47,0.5,0.92,0.0,28.0
2019-11-09,Abubakar Nurmagomedov,David Zawada,fighter2,Welterweight,180.34,182.88,Orthodox,2.78,0.53,2.61,0.65,1.25,0.22,0.88,0.0,30.0,182.88,190.5,Orthodox,3.84,0.41,4.54,0.55,0.97,0.33,0.57,1.7,29.0
2019-11-09,Roosevelt Roberts,Alexander Yakovlev,fighter1,Lightweight,187.96,185.42000000000002,Orthodox,3.14,0.44,3.12,0.53,1.44,0.29,0.58,0.9,25.0,190.5,187.96,Southpaw,1.74,0.47,2.41,0.58,1.66,0.35,0.72,0.1,35.0
2019-11-09,Pannie Kianzad,Jessica-Rose Clark,fighter1,Women's Bantamweight,170.18,167.64000000000001,Orthodox,4.87,0.49,3.75,0.53,0.35,0.3,0.71,0.1,28.0,165.1,162.56,Orthodox,3.73,0.51,3.51,0.58,1.66,0.42,0.62,0.3,32.0
2019-11-09,Grigory Popov,Davey Grant,fighter2,Bantamweight,170.18,172.72,Switch,3.63,0.37,4.2,0.55,0.0,0.0,0.45,0.0,35.0,172.72,175.26,Orthodox,4.77,0.42,3.82,0.55,1.26,0.41,0.61,0.2,34.0
2019-11-02,Nate Diaz,Jorge Masvidal,fighter2,Welterweight,182.88,193.04,Southpaw,4.57,0.45,3.77,0.52,1.05,0.3,0.41,1.3,34.0,180.34,187.96,Orthodox,4.05,0.47,3.05,0.64,1.38,0.59,0.72,0.3,35.0
2019-11-02,Darren Till,Kelvin Gastelum,fighter1,Middleweight,182.88,187.96,Southpaw,2.3,0.46,3.31,0.56,0.55,0.46,0.69,0.0,27.0,175.26,180.34,Southpaw,3.63,0.41,3.31,0.58,1.0,0.3,0.62,0.1,28.0
2019-11-02,Stephen Thompson,Vicente Luque,fighter1,Welterweight,182.88,190.5,Orthodox,4.2,0.45,3.04,0.55,0.27,0.41,0.64,0.0,36.0,180.34,190.5,Orthodox,5.17,0.52,5.15,0.52,1.04,0.6,0.62,0.7,28.0
2019-11-02,Blagoy Ivanov,Derrick Lewis,fighter2,Heavyweight,180.34,185.42000000000002,Southpaw,3.25,0.4,4.2,0.53,0.69,0.4,0.61,0.1,33.0,190.5,200.66,Orthodox,2.6,0.5,2.59,0.41,0.59,0.28,0.52,0.0,34.0
2019-11-02,Gregor Gillespie,Kevin Lee,fighter2,Lightweight,170.18,180.34,Orthodox,3.74,0.52,2.3,0.57,6.86,0.48,1.0,0.8,33.0,175.26,195.58,Orthodox,3.88,0.42,3.6,0.5,3.18,0.43,0.75,0.8,27.0
2019-11-02,Johnny Walker,Corey Anderson,fighter2,Light Heavyweight,198.12,208.28,Orthodox,3.85,0.56,2.58,0.46,0.51,1.0,0.6,1.0,27.0,190.5,200.66,Orthodox,4.43,0.46,2.22,0.59,4.89,0.5,0.83,0.0,30.0
2019-11-02,Makwan Amirkhani,Shane Burgos,fighter2,Featherweight,177.8,182.88,Southpaw,1.33,0.44,2.98,0.46,3.96,0.43,0.35,1.1,31.0,180.34,190.5,Orthodox,7.4,0.52,6.78,0.56,0.43,0.44,0.91,0.4,28.0
2019-11-02,Brad Tavares,Edmen Shahbazyan,fighter2,Middleweight,185.42000000000002,187.96,Orthodox,3.38,0.43,3.03,0.56,0.81,0.26,0.82,0.0,32.0,187.96,190.5,Orthodox,3.46,0.51,4.13,0.43,2.17,0.39,0.63,0.6,22.0
2019-11-02,Andrei Arlovski,Jairzinho Rozenstruik,fighter2,Heavyweight,190.5,195.58,Orthodox,3.78,0.45,3.2,0.57,0.39,0.36,0.76,0.2,40.0,187.96,198.12,Orthodox,2.81,0.45,3.15,0.45,0.0,0.0,0.73,0.0,31.0
2019-11-02,Katlyn Chookagian,Jennifer Maia,fighter1,Women's Flyweight,175.26,172.72,Orthodox,4.59,0.34,4.41,0.63,0.27,0.15,0.54,0.3,31.0,162.56,162.56,Orthodox,4.5,0.38,4.78,0.55,0.27,0.21,0.57,0.1,31.0
2019-11-02,Chance Rencountre,Lyman Good,fighter2,Welterweight,187.96,190.5,Southpaw,1.1,0.2,3.62,0.49,1.35,0.26,0.16,0.3,33.0,182.88,187.96,Orthodox,5.34,0.48,4.01,0.63,0.27,1.0,0.75,0.0,34.0
2019-11-02,Julio Arce,Hakeem Dawodu,fighter2,Featherweight,170.18,177.8,Southpaw,4.38,0.36,3.1,0.68,0.49,0.3,0.95,0.4,30.0,172.72,185.42000000000002,Orthodox,5.45,0.5,3.37,0.56,0.0,0.0,0.65,0.0,28.0
2019-10-26,Demian Maia,Ben Askren,fighter1,Welterweight,185.42000000000002,182.88,Southpaw,1.8,0.43,2.07,0.63,2.49,0.24,0.61,1.0,42.0,180.34,185.42000000000002,Orthodox,3.64,0.49,5.66,0.36,4.33,0.55,0.0,0.9,35.0
2019-10-26,Michael Johnson,Stevie Ray,fighter2,Lightweight,177.8,185.42000000000002,Southpaw,4.28,0.39,3.91,0.58,0.46,0.38,0.8,0.1,33.0,177.8,177.8,Southpaw,3.73,0.44,2.93,0.54,0.75,0.46,0.55,0.6,29.0
2019-10-26,Beneil Dariush,Frank Camacho,fighter1,Lightweight,177.8,182.88,Southpaw,3.79,0.49,2.63,0.58,1.91,0.34,0.8,0.9,30.0,177.8,185.42000000000002,Orthodox,6.56,0.46,7.44,0.51,1.11,0.31,0.73,0.0,30.0
2019-10-26,Ciryl Gane,Don'Tale Mayes,fighter1,Heavyweight,193.04,205.74,Orthodox,5.49,0.6,2.19,0.63,0.58,0.21,0.5,0.5,29.0,198.12,205.74,Orthodox,3.39,0.43,3.73,0.44,0.89,0.46,0.56,0.0,27.0
2019-10-26,Laureano Staropoli,Muslim Salikhov,fighter2,Welterweight,185.42000000000002,180.34,Orthodox,3.31,0.34,3.73,0.54,0.83,0.26,0.48,0.0,26.0,180.34,177.8,Orthodox,3.37,0.51,2.91,0.62,1.31,0.4,0.73,0.0,35.0
2019-10-26,Randa Markos,Ashley Yoder,fighter1,Women's Strawweight,162.56,160.02,Orthodox,2.97,0.43,3.1,0.58,1.12,0.28,0.52,0.2,34.0,170.18,175.26,Southpaw,3.08,0.39,3.76,0.47,1.2,0.3,0.69,0.6,32.0
2019-10-26,Alex White,Rafael Fiziev,fighter2,Lightweight,182.88,180.34,Southpaw,3.76,0.42,3.07,0.6,0.92,0.28,0.71,0.5,31.0,172.72,180.34,Switch,5.06,0.51,5.17,0.48,0.31,0.4,0.9,0.0,26.0
2019-10-26,Enrique Barzola,Movsar Evloev,fighter2,Featherweight,170.18,177.8,Orthodox,3.91,0.41,2.97,0.68,4.2,0.45,0.66,0.3,30.0,170.18,182.88,Orthodox,4.57,0.49,2.74,0.61,4.71,0.5,0.71,0.3,25.0
2019-10-26,Maurice Greene,Sergei Pavlovich,fighter2,Heavyweight,200.66,203.2,Orthodox,3.28,0.45,3.61,0.45,0.0,0.0,0.27,0.4,33.0,190.5,213.36,Southpaw,8.72,0.49,4.33,0.57,0.0,0.0,0.75,0.0,27.0
2019-10-26,Loma Lookboonmee,Aleksandra Albu,fighter1,Women's Strawweight,154.94,154.94,Orthodox,4.14,0.58,2.58,0.52,2.04,0.5,0.74,0.2,23.0,157.48,160.02,Orthodox,4.83,0.47,5.56,0.38,2.27,0.5,0.77,0.4,29.0
2019-10-26,Raphael Pessoa,Jeff Hughes,fighter1,Heavyweight,190.5,198.12,Orthodox,2.16,0.26,3.43,0.42,0.0,0.0,1.0,0.0,30.0,187.96,195.58,Orthodox,3.95,0.51,3.67,0.6,0.71,0.5,0.45,0.0,31.0
2019-10-18,Dominick Reyes,Chris Weidman,fighter1,Light Heavyweight,193.04,195.58,Southpaw,4.75,0.5,3.77,0.48,0.36,0.28,0.8,0.4,30.0,187.96,198.12,Orthodox,2.98,0.43,3.27,0.5,3.6,0.43,0.65,0.8,35.0
2019-10-18,Yair Rodriguez,Jeremy Stephens,fighter1,Featherweight,180.34,180.34,Orthodox,4.63,0.46,4.07,0.51,0.73,0.28,0.59,0.7,27.0,175.26,180.34,Orthodox,3.17,0.4,3.05,0.58,1.16,0.38,0.65,0.4,33.0
2019-10-18,Joe Lauzon,Jonathan Pearce,fighter1,Lightweight,177.8,180.34,Orthodox,2.84,0.39,5.39,0.54,2.39,0.45,0.54,2.0,35.0,182.88,180.34,Switch,6.11,0.55,3.66,0.55,5.74,0.56,0.59,0.8,27.0
2019-10-18,Maycee Barber,Gillian Robertson,fighter1,Women's Flyweight,165.1,165.1,Switch,4.6,0.52,2.72,0.54,1.14,0.35,0.45,0.1,21.0,165.1,160.02,Orthodox,2.6,0.45,3.21,0.55,2.46,0.41,0.43,0.9,24.0
2019-10-18,Darren Stewart,Deron Winn,fighter1,Middleweight,182.88,187.96,Orthodox,3.05,0.45,3.29,0.48,1.75,0.45,0.67,0.1,29.0,167.64000000000001,177.8,Orthodox,4.55,0.44,6.21,0.46,4.28,0.52,0.4,0.0,30.0
2019-10-18,Manny Bermudez,Charles Rosa,fighter2,Featherweight,177.8,180.34,Orthodox,2.92,0.61,2.68,0.46,3.06,0.54,0.0,3.1,25.0,175.26,175.26,Switch,3.08,0.36,3.86,0.47,1.67,0.35,0.38,1.0,33.0
2019-10-18,Molly McCann,Diana Belbita,fighter1,Women's Flyweight,162.56,157.48,Orthodox,5.68,0.49,4.9,0.63,1.65,0.35,0.43,0.5,29.0,170.18,172.72,Orthodox,6.59,0.44,5.72,0.53,0.72,0.5,0.66,0.0,23.0
2019-10-18,Sean Woodson,Kyle Bochniak,fighter1,Featherweight,187.96,198.12,Orthodox,5.41,0.46,4.0,0.57,0.71,0.8,0.83,0.5,27.0,170.18,177.8,Orthodox,2.63,0.31,5.11,0.58,1.14,0.15,0.62,0.0,32.0
2019-10-18,Randy Costa,Boston Salmon,fighter1,Bantamweight,175.26,185.42000000000002,Switch,6.53,0.46,7.58,0.58,0.0,0.0,0.5,0.0,25.0,175.26,175.26,Southpaw,4.13,0.37,7.75,0.59,0.0,0.0,1.0,0.0,29.0
2019-10-18,Sean Brady,Court McGee,fighter1,Welterweight,177.8,182.88,Orthodox,4.17,0.53,3.86,0.62,2.8,0.5,0.87,0.8,27.0,180.34,190.5,Orthodox,4.63,0.37,3.68,0.6,1.89,0.25,0.69,0.4,35.0
2019-10-18,Brendan Allen,Kevin Holland,fighter1,Middleweight,187.96,190.5,Orthodox,3.96,0.53,3.89,0.46,1.22,0.42,0.55,1.6,24.0,190.5,205.74,Orthodox,4.39,0.49,3.22,0.51,0.78,0.38,0.53,0.5,27.0
2019-10-18,Daniel Spitz,Tanner Boser,fighter2,Heavyweight,200.66,208.28,Orthodox,2.6,0.35,5.3,0.46,0.74,0.66,0.0,0.0,29.0,187.96,190.5,Orthodox,4.7,0.52,2.75,0.58,0.0,0.0,0.63,0.0,28.0
2019-10-12,Michelle Waterson-Gomez,Joanna Jedrzejczyk,fighter2,Women's Strawweight,160.02,157.48,Orthodox,3.63,0.46,4.01,0.51,1.4,0.33,0.72,0.7,33.0,167.64000000000001,165.1,Orthodox,6.28,0.48,3.25,0.62,0.27,0.62,0.8,0.1,32.0
2019-10-12,Cub Swanson,Kron Gracie,fighter1,Featherweight,172.72,177.8,Orthodox,4.7,0.5,3.84,0.59,1.09,0.52,0.61,0.4,36.0,175.26,177.8,Southpaw,3.74,0.44,6.82,0.53,0.47,0.25,0.0,0.5,31.0
2019-10-12,Niko Price,James Vick,fighter1,Welterweight,182.88,193.04,Orthodox,5.46,0.42,5.6,0.48,0.7,0.2,0.64,0.7,30.0,190.5,193.04,Orthodox,4.13,0.39,3.31,0.6,0.26,0.33,0.57,0.7,32.0
2019-10-12,Amanda Ribas,Mackenzie Dern,fighter1,Women's Strawweight,160.02,167.64000000000001,Orthodox,4.73,0.42,3.24,0.64,2.27,0.53,0.88,0.9,26.0,162.56,160.02,Orthodox,3.36,0.4,4.09,0.51,0.81,0.15,0.4,1.5,26.0
2019-10-12,Matt Frevola,Luis Pena,fighter1,Lightweight,175.26,180.34,Orthodox,3.72,0.41,3.56,0.59,2.26,0.36,0.42,0.9,29.0,190.5,190.5,Southpaw,3.66,0.46,3.12,0.51,1.17,0.33,0.48,1.2,26.0
2019-10-12,Eryk Anders,Gerald Meerschaert,fighter1,Middleweight,185.42000000000002,190.5,Southpaw,3.56,0.47,4.39,0.5,1.54,0.24,0.79,0.1,32.0,185.42000000000002,195.58,Southpaw,3.3,0.44,3.5,0.53,2.01,0.37,0.34,1.5,32.0
2019-10-12,Devin Clark,Ryan Spann,fighter2,Light Heavyweight,182.88,190.5,Orthodox,2.99,0.55,2.95,0.43,2.35,0.33,0.6,0.1,29.0,195.58,200.66,Orthodox,3.42,0.4,3.91,0.45,1.29,0.35,0.47,1.5,28.0
2019-10-12,Alex Morono,Max Griffin,fighter1,Welterweight,180.34,182.88,Orthodox,5.2,0.42,4.14,0.57,0.29,0.2,0.5,0.4,29.0,180.34,193.04,Orthodox,4.09,0.49,3.94,0.57,1.48,0.41,0.69,0.3,34.0
2019-10-12,Deiveson Figueiredo,Tim Elliott,fighter1,Flyweight,165.1,172.72,Orthodox,3.09,0.55,3.5,0.51,1.44,0.42,0.57,1.8,32.0,170.18,167.64000000000001,Southpaw,3.47,0.44,2.76,0.56,3.88,0.47,0.6,0.9,33.0
2019-10-12,Andre Ewell,Marlon Vera,fighter2,Bantamweight,172.72,190.5,Southpaw,4.28,0.4,4.87,0.51,0.36,0.75,0.72,0.1,31.0,172.72,177.8,Switch,4.37,0.5,5.16,0.51,0.58,0.39,0.7,0.9,27.0
2019-10-12,Hector Aldana,Miguel Baeza,fighter2,Welterweight,180.34,182.88,Orthodox,3.59,0.38,5.08,0.59,0.93,1.0,0.0,0.0,31.0,187.96,187.96,Orthodox,4.88,0.49,5.1,0.53,0.44,0.28,1.0,1.8,27.0
2019-10-12,Marvin Vettori,Andrew Sanchez,fighter1,Middleweight,182.88,187.96,Southpaw,4.56,0.45,4.24,0.56,1.66,0.45,0.69,0.5,26.0,185.42000000000002,187.96,Orthodox,4.3,0.43,5.1,0.5,2.55,0.36,1.0,0.0,31.0
2019-10-12,Lauren Mueller,JJ Aldrich,fighter2,Women's Flyweight,165.1,170.18,Orthodox,4.08,0.41,3.77,0.58,0.7,0.5,0.71,0.0,28.0,165.1,170.18,Southpaw,4.02,0.46,4.54,0.6,0.77,0.25,0.65,0.0,27.0
2019-10-05,Robert Whittaker,Israel Adesanya,fighter2,Middleweight,182.88,185.42000000000002,Orthodox,4.47,0.42,3.39,0.6,0.85,0.39,0.82,0.0,29.0,193.04,203.2,Switch,3.93,0.48,3.11,0.56,0.05,0.14,0.77,0.1,30.0
2019-10-05,Dan Hooker,Al Iaquinta,fighter1,Lightweight,182.88,190.5,Switch,5.08,0.48,4.76,0.51,0.79,0.34,0.8,0.4,29.0,177.8,177.8,Orthodox,4.06,0.4,4.53,0.61,0.63,0.18,0.74,0.2,32.0
2019-10-05,Tai Tuivasa,Serghei Spivac,fighter2,Heavyweight,187.96,190.5,Southpaw,3.98,0.49,4.98,0.43,0.0,0.0,0.54,0.0,26.0,190.5,198.12,Orthodox,3.54,0.49,3.79,0.49,4.56,0.64,0.7,0.5,24.0
2019-10-05,Dhiego Lima,Luke Jumeau,fighter1,Welterweight,187.96,190.5,Orthodox,3.12,0.39,3.88,0.58,1.26,0.34,0.73,0.6,30.0,180.34,182.88,Orthodox,2.93,0.43,3.17,0.58,0.25,1.0,0.86,0.0,31.0
2019-10-05,Yorgan De Castro,Justin Tafa,fighter1,Heavyweight,182.88,187.96,Orthodox,2.46,0.43,3.85,0.53,0.0,0.0,0.77,0.0,33.0,182.88,187.96,Southpaw,5.13,0.55,5.93,0.49,0.0,0.0,1.0,0.0,26.0
2019-10-05,Rostem Akman,Jake Matthews,fighter2,Welterweight,177.8,182.88,Switch,1.8,0.25,3.97,0.57,1.0,0.4,0.87,0.0,28.0,180.34,185.42000000000002,Orthodox,3.27,0.45,2.33,0.6,1.71,0.41,0.61,0.7,25.0
2019-10-05,Callan Potter,Maki Pitolo,fighter1,Welterweight,182.88,182.88,Orthodox,3.18,0.5,4.72,0.58,3.29,0.66,1.0,0.0,35.0,177.8,190.5,Orthodox,4.1,0.44,3.93,0.55,2.24,0.52,0.5,0.8,29.0
2019-10-05,Brad Riddell,Jamie Mullarkey,fighter1,Lightweight,170.18,180.34,Orthodox,4.71,0.53,3.53,0.53,1.77,0.36,0.63,0.0,28.0,182.88,187.96,Orthodox,4.46,0.47,4.41,0.54,2.46,0.34,0.76,0.1,25.0
2019-10-05,Megan Anderson,Zarah Fairn,fighter1,Women's Featherweight,182.88,182.88,Orthodox,1.76,0.46,3.35,0.37,0.52,0.25,0.53,0.5,29.0,172.72,182.88,Orthodox,4.55,0.31,7.4,0.45,0.0,0.0,0.6,0.0,36.0
2019-10-05,Nadia Kassem,Ji Yeon Kim,fighter2,Women's Flyweight,165.1,167.64000000000001,Southpaw,3.13,0.41,4.48,0.48,0.46,0.33,0.4,2.8,24.0,170.18,182.88,Orthodox,5.37,0.36,5.41,0.56,0.0,0.0,0.5,0.1,30.0
2019-09-28,Jared Cannonier,Jack Hermansson,fighter1,Middleweight,180.34,195.58,Switch,4.68,0.52,4.13,0.59,0.44,0.42,0.63,0.0,35.0,185.42000000000002,195.58,Orthodox,5.13,0.44,3.69,0.55,1.66,0.29,0.75,0.4,31.0
2019-09-28,Danilo Belluardo,Mark Madsen,fighter2,Lightweight,182.88,187.96,Southpaw,1.52,0.61,4.79,0.41,3.5,1.0,0.5,0.0,25.0,172.72,182.88,Orthodox,3.24,0.47,3.67,0.53,3.09,0.66,0.62,0.0,35.0
2019-09-28,Gilbert Burns,Gunnar Nelson,fighter1,Welterweight,177.8,180.34,Orthodox,3.36,0.48,3.34,0.54,1.95,0.35,0.47,0.5,33.0,180.34,182.88,Switch,1.84,0.61,3.0,0.49,1.9,0.59,0.66,1.0,31.0
2019-09-28,Khalil Rountree Jr.,Ion Cutelaba,fighter2,Light Heavyweight,185.42000000000002,193.04,Southpaw,3.73,0.38,4.16,0.5,0.0,0.0,0.56,0.1,29.0,185.42000000000002,190.5,Southpaw,4.63,0.43,3.29,0.48,4.75,0.58,0.77,0.0,26.0
2019-09-28,Ovince Saint Preux,Michal Oleksiejczuk,fighter1,Light Heavyweight,190.5,203.2,Southpaw,2.71,0.47,3.14,0.46,1.15,0.38,0.66,0.5,36.0,182.88,187.96,Southpaw,5.12,0.5,4.17,0.62,0.76,0.44,0.48,0.0,24.0
2019-09-28,Alex Oliveira,Nicolas Dalby,fighter2,Welterweight,180.34,193.04,Orthodox,2.99,0.51,2.55,0.46,2.35,0.38,0.63,0.6,31.0,180.34,187.96,Orthodox,3.93,0.43,3.39,0.52,1.18,0.31,0.62,0.1,35.0
2019-09-28,Alen Amedovski,John Phillips,fighter2,Middleweight,177.8,187.96,Orthodox,0.99,0.3,3.85,0.46,0.0,0.0,0.0,0.0,31.0,180.34,190.5,Southpaw,1.72,0.34,4.03,0.49,0.0,0.0,0.07,0.0,34.0
2019-09-28,Makhmud Muradov,Alessio Di Chirico,fighter1,Middleweight,187.96,190.5,Orthodox,4.21,0.43,2.56,0.61,3.04,0.66,0.77,0.2,29.0,182.88,187.96,Orthodox,3.32,0.39,3.44,0.61,1.46,0.39,0.83,0.0,30.0
2019-09-28,Ismail Naurdiev,Siyar Bahadurzada,fighter1,Welterweight,177.8,187.96,Orthodox,3.17,0.52,1.3,0.68,1.25,0.71,0.7,0.2,23.0,180.34,185.42000000000002,Orthodox,2.91,0.4,3.23,0.49,1.32,0.61,0.62,0.3,35.0
2019-09-28,Brandon Davis,Giga Chikadze,fighter2,Featherweight,177.8,182.88,Orthodox,4.68,0.35,4.62,0.58,0.74,0.42,0.57,0.1,29.0,182.88,187.96,Orthodox,4.08,0.43,3.44,0.62,0.23,0.33,0.69,0.2,31.0
2019-09-28,Lina Lansberg,Macy Chiasson,fighter1,Women's Bantamweight,170.18,165.1,Orthodox,2.69,0.55,3.87,0.44,0.52,0.27,0.47,0.1,37.0,180.34,182.88,Orthodox,3.64,0.44,2.61,0.46,2.17,0.34,0.64,0.3,28.0
2019-09-28,Lando Vannata,Marc Diakiese,fighter2,Lightweight,175.26,180.34,Orthodox,4.52,0.45,4.76,0.55,1.09,0.37,0.69,0.3,27.0,177.8,185.42000000000002,Orthodox,2.69,0.4,2.73,0.53,3.32,0.44,0.68,0.0,26.0
2019-09-28,Jack Shore,Nohelin Hernandez,fighter1,Bantamweight,172.72,180.34,Orthodox,3.84,0.58,2.2,0.57,3.42,0.4,0.79,0.7,24.0,177.8,180.34,Orthodox,1.32,0.34,2.63,0.52,0.71,0.5,0.37,0.0,25.0
2019-09-21,Carla Esparza,Alexa Grasso,fighter1,Women's Strawweight,154.94,160.02,Orthodox,2.16,0.4,2.69,0.55,3.22,0.35,0.47,0.3,32.0,165.1,167.64000000000001,Orthodox,4.67,0.43,3.95,0.58,0.41,0.45,0.59,0.6,26.0
2019-09-21,Irene Aldana,Vanessa Melo,fighter1,Women's Bantamweight,175.26,172.72,Orthodox,4.86,0.39,5.71,0.59,0.17,0.5,0.75,0.3,31.0,165.1,165.1,Orthodox,3.48,0.3,6.13,0.59,0.0,0.0,0.71,0.0,31.0
2019-09-21,Steven Peterson,Martin Bravo,fighter1,Featherweight,177.8,177.8,Orthodox,4.76,0.4,5.94,0.53,1.42,0.26,0.64,0.7,29.0,172.72,180.34,Southpaw,7.66,0.39,5.72,0.51,2.6,0.35,0.85,0.0,26.0
2019-09-21,Jose Quinonez,Carlos Huachin,fighter1,Bantamweight,172.72,175.26,Southpaw,3.6,0.45,3.0,0.64,2.7,0.47,0.42,0.6,29.0,162.56,170.18,Southpaw,2.1,0.21,4.8,0.5,0.0,0.0,0.66,0.0,23.0
2019-09-21,Marco Polo Reyes,Kyle Nelson,fighter2,Featherweight,180.34,180.34,Orthodox,6.0,0.37,5.52,0.59,0.0,0.0,0.46,0.0,35.0,180.34,180.34,Switch,3.46,0.44,4.56,0.52,1.15,0.2,0.73,0.7,28.0
2019-09-21,Ariane Carnelossi,Angela Hill,fighter2,Women's Strawweight,157.48,154.94,Orthodox,3.04,0.4,4.72,0.43,1.62,0.55,0.08,0.3,27.0,160.02,162.56,Orthodox,5.46,0.49,4.97,0.61,0.54,0.29,0.76,0.1,34.0
2019-09-21,Tyson Nam,Sergio Pettis,fighter2,Flyweight,170.18,172.72,Orthodox,3.87,0.33,4.97,0.65,0.0,0.0,0.87,0.0,36.0,167.64000000000001,175.26,Orthodox,3.88,0.37,2.91,0.65,0.85,0.4,0.67,0.4,26.0
