link,date,event,fighter1,fighter2,fighter1_odds,fighter2_odds,result,timestamp
http://www.betmma.tips/mma_event_betting_history.php?Event=40,26th Sep 15,UFC Fight Night - Barnett vs. Nelson,Nick Hein,Yusuke Kasuya,1.31,4.20,Nick Hein,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=40,26th Sep 15,UFC Fight Night - Barnett vs. Nelson,Naoyuki Kotani,Kajan Johnson,3.69,1.34,Kajan Johnson,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=40,26th Sep 15,UFC Fight Night - Barnett vs. Nelson,Shinsho Anzai,Roger Zapata,1.93,2.04,Shinsho Anzai,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=42,5th Sep 15,UFC 191 - Johnson vs. Dodson 2,Demetrious Johnson,John Dodson,1.20,5.75,Demetrious Johnson,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=42,5th Sep 15,UFC 191 - Johnson vs. Dodson 2,Andrei Arlovski,Frank Mir,1.67,2.40,Andrei Arlovski,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=42,5th Sep 15,UFC 191 - Johnson vs. Dodson 2,Anthony Johnson,Jimi Manuwa,1.20,6.10,Anthony Johnson,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=42,5th Sep 15,UFC 191 - Johnson vs. Dodson 2,Corey Anderson,Jan Blachowicz,2.30,1.77,Corey Anderson,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=42,5th Sep 15,UFC 191 - Johnson vs. Dodson 2,Paige VanZant,Alex Chambers,1.08,11.49,Paige VanZant,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=42,5th Sep 15,UFC 191 - Johnson vs. Dodson 2,Paul Felder,Ross Pearson,1.23,4.81,Ross Pearson,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=42,5th Sep 15,UFC 191 - Johnson vs. Dodson 2,Francisco Rivera,John Lineker,2.18,1.77,John Lineker,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=42,5th Sep 15,UFC 191 - Johnson vs. Dodson 2,Jessica Andrade,Raquel Pennington,1.50,3.00,Raquel Pennington,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=42,5th Sep 15,UFC 191 - Johnson vs. Dodson 2,Tiago Trator,Clay Collard,2.20,1.80,Tiago Trator,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=42,5th Sep 15,UFC 191 - Johnson vs. Dodson 2,Joe Riggs,Ron Stallings,2.59,1.63,Joe Riggs,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=42,5th Sep 15,UFC 191 - Johnson vs. Dodson 2,Nazareno Malegarie,Joaquim Silva,1.75,2.35,Joaquim Silva,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=39,23rd Aug 15,UFC Fight Night 74 - Holloway vs. Oliveira,Max Holloway,Charles Oliveira,1.46,3.10,Max Holloway,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=39,23rd Aug 15,UFC Fight Night 74 - Holloway vs. Oliveira,Erick Silva,Neil Magny,1.59,2.62,Neil Magny,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=39,23rd Aug 15,UFC Fight Night 74 - Holloway vs. Oliveira,Josh Burkman,Patrick Cote,1.77,2.25,Patrick Cote,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=39,23rd Aug 15,UFC Fight Night 74 - Holloway vs. Oliveira,Chad Laprise,Francisco Trinaldo,1.27,4.41,Francisco Trinaldo,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=39,23rd Aug 15,UFC Fight Night 74 - Holloway vs. Oliveira,Olivier Aubin-Mercier,Tony Sims,1.49,2.99,Olivier Aubin-Mercier,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=39,23rd Aug 15,UFC Fight Night 74 - Holloway vs. Oliveira,Maryna Moroz,Valerie Letourneau,1.48,3.05,Valerie Letourneau,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=39,23rd Aug 15,UFC Fight Night 74 - Holloway vs. Oliveira,Sam Stout,Frankie Perez,2.20,1.78,Frankie Perez,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=39,23rd Aug 15,UFC Fight Night 74 - Holloway vs. Oliveira,Yves Jabouin,Felipe Arantes,3.05,1.48,Felipe Arantes,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=39,23rd Aug 15,UFC Fight Night 74 - Holloway vs. Oliveira,Nikita Krylov,Marcos Rogerio de Lima,2.55,1.61,Nikita Krylov,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=39,23rd Aug 15,UFC Fight Night 74 - Holloway vs. Oliveira,Chris Beal,Chris Kelades,1.65,2.45,Chris Kelades,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=39,23rd Aug 15,UFC Fight Night 74 - Holloway vs. Oliveira,Shane Campbell,Elias Silverio,3.19,1.43,Shane Campbell,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=39,23rd Aug 15,UFC Fight Night 74 - Holloway vs. Oliveira,Daniel Jolly,Misha Cirkunov,4.74,1.25,Misha Cirkunov,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=38,8th Aug 15,UFC Fight Night - St. Preux vs. Teixeira,Glover Teixeira,Ovince St Preux,1.95,1.95,Glover Teixeira,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=38,8th Aug 15,UFC Fight Night - St. Preux vs. Teixeira,Michael Johnson,Beneil Dariush,1.65,2.45,Beneil Dariush,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=38,8th Aug 15,UFC Fight Night - St. Preux vs. Teixeira,Sam Alvey,Derek Brunson,4.55,1.26,Derek Brunson,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=38,8th Aug 15,UFC Fight Night - St. Preux vs. Teixeira,Jared Rosholt,Timothy Johnson,1.42,3.36,Jared Rosholt,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=38,8th Aug 15,UFC Fight Night - St. Preux vs. Teixeira,Sara McMann,Amanda Nunes,1.40,3.34,Amanda Nunes,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=38,8th Aug 15,UFC Fight Night - St. Preux vs. Teixeira,Ray Borg,Geane Herrera,1.24,4.95,Ray Borg,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=38,8th Aug 15,UFC Fight Night - St. Preux vs. Teixeira,Urijah Hall,Oluwale Bamgbose,1.29,4.26,Urijah Hall,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=38,8th Aug 15,UFC Fight Night - St. Preux vs. Teixeira,Chris Camozzi,Tom Watson,1.72,2.30,Chris Camozzi,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=38,8th Aug 15,UFC Fight Night - St. Preux vs. Teixeira,Willie Gates,Dustin Ortiz,4.81,1.26,Dustin Ortiz,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=38,8th Aug 15,UFC Fight Night - St. Preux vs. Teixeira,Frankie Saenz,Sirwan Kakai,2.00,1.95,Frankie Saenz,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=38,8th Aug 15,UFC Fight Night - St. Preux vs. Teixeira,Chris Dempsey,Jonathan Wilson,2.40,1.69,Jonathan Wilson,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=38,8th Aug 15,UFC Fight Night - St. Preux vs. Teixeira,Marlon Vera,Roman Salazar,1.80,2.15,Marlon Vera,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=38,8th Aug 15,UFC Fight Night - St. Preux vs. Teixeira,Anthony Christodoulou,Scott Holtzman,8.00,1.11,Scott Holtzman,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=37,1st Aug 15,UFC 190 - Rousey vs. Correia,Ronda Rousey,Bethe Correia,1.07,12.82,Ronda Rousey,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=37,1st Aug 15,UFC 190 - Rousey vs. Correia,Fernando Bruno,Glaico Franca,2.58,1.60,Glaico Franca,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=37,1st Aug 15,UFC 190 - Rousey vs. Correia,Mauricio Rua,Rogerio Nogueira,1.53,2.75,Mauricio Rua,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=37,1st Aug 15,UFC 190 - Rousey vs. Correia,Reginaldo Vieira,Dileno Lopes,3.70,1.34,Reginaldo Vieira,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=37,1st Aug 15,UFC 190 - Rousey vs. Correia,Rodrigo Nogueira,Stefan Struve,2.53,1.63,Stefan Struve,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=37,1st Aug 15,UFC 190 - Rousey vs. Correia,Antonio Silva,Soa Palelei,2.74,1.54,Antonio Silva,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=37,1st Aug 15,UFC 190 - Rousey vs. Correia,Claudia Gadelha,Jessica Aguilar,1.24,4.74,Claudia Gadelha,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=37,1st Aug 15,UFC 190 - Rousey vs. Correia,Demian Maia,Neil Magny,1.62,2.58,Demian Maia,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=37,1st Aug 15,UFC 190 - Rousey vs. Correia,Rafael Cavalcante,Patrick Cummins,2.43,1.65,Patrick Cummins,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=37,1st Aug 15,UFC 190 - Rousey vs. Correia,Warlley Alves,Nordine Taleb,1.46,3.00,Warlley Alves,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=37,1st Aug 15,UFC 190 - Rousey vs. Correia,Yuri Alcantara,Leandro Issa,1.43,3.16,Yuri Alcantara,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=37,1st Aug 15,UFC 190 - Rousey vs. Correia,Vitor Miranda,Clint Hester,2.38,1.67,Vitor Miranda,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=37,1st Aug 15,UFC 190 - Rousey vs. Correia,Hugo Viana,Guido Cannetti,1.33,4.00,Guido Cannetti,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=36,25th Jul 15,UFC on Fox 16 - Dillashaw vs. Barao 2,T.J. Dillashaw,Renan Barao,1.48,2.95,T.J. Dillashaw,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=36,25th Jul 15,UFC on Fox 16 - Dillashaw vs. Barao 2,Miesha Tate,Jessica Eye,1.53,2.80,Miesha Tate,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=36,25th Jul 15,UFC on Fox 16 - Dillashaw vs. Barao 2,Edson Barboza,Paul Felder,1.75,2.25,Edson Barboza,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=36,25th Jul 15,UFC on Fox 16 - Dillashaw vs. Barao 2,Joe Lauzon,Takanori Gomi,1.32,4.10,Joe Lauzon,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=36,25th Jul 15,UFC on Fox 16 - Dillashaw vs. Barao 2,Gian Villante,Tom Lawlor,1.51,3.00,Tom Lawlor,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=36,25th Jul 15,UFC on Fox 16 - Dillashaw vs. Barao 2,Jim Miller,Danny Castillo,1.87,2.10,Jim Miller,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=36,25th Jul 15,UFC on Fox 16 - Dillashaw vs. Barao 2,Ben Saunders,Kenny Robertson,2.10,1.91,Ben Saunders,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=36,25th Jul 15,UFC on Fox 16 - Dillashaw vs. Barao 2,Bryan Caraway,Eddie Wineland,2.20,1.87,Bryan Caraway,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=36,25th Jul 15,UFC on Fox 16 - Dillashaw vs. Barao 2,Daron Cruickshank,James Krause,1.63,2.65,James Krause,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=36,25th Jul 15,UFC on Fox 16 - Dillashaw vs. Barao 2,Andrew Holbrook,Ramsey Nijem,2.40,1.70,Andrew Holbrook,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=36,25th Jul 15,UFC on Fox 16 - Dillashaw vs. Barao 2,Jessamyn Duke,Elizabeth Phillips,2.45,1.70,Elizabeth Phillips,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=36,25th Jul 15,UFC on Fox 16 - Dillashaw vs. Barao 2,Zak Cummings,Dominique Steele,1.36,4.15,Zak Cummings,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=35,18th Jul 15,UFC Fight Night - Bisping vs. Leites,Michael Bisping,Thales Leites,1.93,1.98,Michael Bisping,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=35,18th Jul 15,UFC Fight Night - Bisping vs. Leites,Ross Pearson,Evan Dunham,1.44,3.06,Evan Dunham,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=35,18th Jul 15,UFC Fight Night - Bisping vs. Leites,Joseph Duffy,Ivan Jorge,1.13,6.99,Joseph Duffy,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=35,18th Jul 15,UFC Fight Night - Bisping vs. Leites,Joanne Wood,Cortney Casey,1.29,4.00,Joanne Wood,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=35,18th Jul 15,UFC Fight Night - Bisping vs. Leites,Pawel Pawlak,Leon Edwards,4.26,1.33,Leon Edwards,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=35,18th Jul 15,UFC Fight Night - Bisping vs. Leites,Leonardo Mafra,Stevie Ray,2.80,1.51,Stevie Ray,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=35,18th Jul 15,UFC Fight Night - Bisping vs. Leites,Patrick Holohan,Vaughan Lee,1.61,2.64,Patrick Holohan,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=35,18th Jul 15,UFC Fight Night - Bisping vs. Leites,Ilir Latifi,Hans Stringer,1.45,3.07,Ilir Latifi,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=35,18th Jul 15,UFC Fight Night - Bisping vs. Leites,Teemu Packalen,Mickael Lebout,1.83,2.16,Mickael Lebout,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=35,18th Jul 15,UFC Fight Night - Bisping vs. Leites,Robert Whiteford,Paul Redmond,1.71,2.35,Robert Whiteford,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=35,18th Jul 15,UFC Fight Night - Bisping vs. Leites,Jimmie Rivera,Marcus Brimage,1.87,2.08,Jimmie Rivera,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=35,18th Jul 15,UFC Fight Night - Bisping vs. Leites,Daniel Omielanczuk,Chris de la Rocha,1.68,2.37,Daniel Omielanczuk,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=34,15th Jul 15,UFC Fight Night - Mir vs. Duffee,Frank Mir,Todd Duffee,2.80,1.53,Frank Mir,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=34,15th Jul 15,UFC Fight Night - Mir vs. Duffee,Josh Thomson,Tony Ferguson,2.85,1.53,Tony Ferguson,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=34,15th Jul 15,UFC Fight Night - Mir vs. Duffee,Holly Holm,Marion Reneau,1.50,2.85,Holly Holm,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=34,15th Jul 15,UFC Fight Night - Mir vs. Duffee,Scott Jorgensen,Manny Gamburyan,2.40,1.67,Manny Gamburyan,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=34,15th Jul 15,UFC Fight Night - Mir vs. Duffee,Kevin Lee,James Moontasri,1.40,3.34,Kevin Lee,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=34,15th Jul 15,UFC Fight Night - Mir vs. Duffee,Alan Jouban,Matt Dwyer,1.23,4.85,Alan Jouban,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=34,15th Jul 15,UFC Fight Night - Mir vs. Duffee,Sam Sicilia,Yaotzin Meza,1.61,2.80,Sam Sicilia,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=34,15th Jul 15,UFC Fight Night - Mir vs. Duffee,Jessica Andrade,Sarah Moras,1.30,4.00,Jessica Andrade,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=34,15th Jul 15,UFC Fight Night - Mir vs. Duffee,Rani Yahya,Masanori Kanehara,2.00,1.92,Rani Yahya,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=34,15th Jul 15,UFC Fight Night - Mir vs. Duffee,Sean Strickland,Igor Araujo,1.29,4.15,Sean Strickland,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=34,15th Jul 15,UFC Fight Night - Mir vs. Duffee,Kevin Casey,Ildemar Alcantara,1.95,1.95,Kevin Casey,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=34,15th Jul 15,UFC Fight Night - Mir vs. Duffee,Andrew Craig,Lyman Good,3.02,1.39,Lyman Good,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=33,12th Jul 15,UFC - The Ultimate Fighter 21 Finale,Jake Ellenberger,Stephen Thompson,2.75,1.53,Stephen Thompson,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=33,12th Jul 15,UFC - The Ultimate Fighter 21 Finale,Hayder Hassan,Kamaru Usman,2.85,1.52,Kamaru Usman,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=33,12th Jul 15,UFC - The Ultimate Fighter 21 Finale,Michael Graves,Vicente Luque,2.10,1.88,Michael Graves,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=33,12th Jul 15,UFC - The Ultimate Fighter 21 Finale,Jorge Masvidal,Cezar Ferreira,1.47,3.19,Jorge Masvidal,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=33,12th Jul 15,UFC - The Ultimate Fighter 21 Finale,Michelle Waterson,Angela Magana,1.17,6.06,Michelle Waterson,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=33,12th Jul 15,UFC - The Ultimate Fighter 21 Finale,Maximo Blanco,Mike de la Torre,1.95,2.00,Maximo Blanco,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=33,12th Jul 15,UFC - The Ultimate Fighter 21 Finale,Josh Samman,Caio Magalhaes,2.10,1.84,Josh Samman,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=33,12th Jul 15,UFC - The Ultimate Fighter 21 Finale,Russell Doane,Jerrod Sanders,1.28,4.44,Jerrod Sanders,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=33,12th Jul 15,UFC - The Ultimate Fighter 21 Finale,Dan Miller,Trevor Smith,1.91,2.10,Trevor Smith,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=33,12th Jul 15,UFC - The Ultimate Fighter 21 Finale,George Sullivan,Dominic Waters,1.50,2.86,George Sullivan,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=33,12th Jul 15,UFC - The Ultimate Fighter 21 Finale,Willie Gates,Darrell Montague,2.05,1.92,Willie Gates,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=32,11th Jul 15,UFC 189 - McGregor vs. Mendes,Conor McGregor,Chad Mendes,1.56,2.70,Conor McGregor,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=32,11th Jul 15,UFC 189 - McGregor vs. Mendes,Robbie Lawler,Rory MacDonald,2.65,1.62,Robbie Lawler,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=32,11th Jul 15,UFC 189 - McGregor vs. Mendes,Dennis Bermudez,Jeremy Stephens,1.50,2.97,Jeremy Stephens,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=32,11th Jul 15,UFC 189 - McGregor vs. Mendes,Gunnar Nelson,Brandon Thatch,2.60,1.59,Gunnar Nelson,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=32,11th Jul 15,UFC 189 - McGregor vs. Mendes,Brad Pickett,Thomas Almeida,6.99,1.14,Thomas Almeida,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=32,11th Jul 15,UFC 189 - McGregor vs. Mendes,Matt Brown,Tim Means,1.56,2.75,Matt Brown,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=32,11th Jul 15,UFC 189 - McGregor vs. Mendes,Alex Garcia,Mike Swick,1.25,4.55,Alex Garcia,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=32,11th Jul 15,UFC 189 - McGregor vs. Mendes,Cathal Pendred,John Howard,1.91,2.00,John Howard,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=32,11th Jul 15,UFC 189 - McGregor vs. Mendes,Cody Garbrandt,Enrique Briones,1.16,6.41,Cody Garbrandt,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=32,11th Jul 15,UFC 189 - McGregor vs. Mendes,Neil Seery,Louis Smolka,2.15,1.83,Louis Smolka,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=32,11th Jul 15,UFC 189 - McGregor vs. Mendes,Yosdenis Cedeno,Cody Pfister,1.51,2.85,Cody Pfister,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=31,27th Jun 15,UFC Fight Night - Machida vs. Romero,Lyoto Machida,Yoel Romero,1.56,2.63,Yoel Romero,2023-12-28 11:40:25.898186
