,event_date,event_name,weight_class,fighter1,fighter2,favourite,underdog,favourite_odds,underdog_odds,outcome,method,round,fighter1_height,fighter1_curr_weight,fighter1_dob,fighter1_reach,fighter1_stance,fighter1_sig_strikes_landed_pm,fighter1_sig_strikes_accuracy,fighter1_sig_strikes_absorbed_pm,fighter1_sig_strikes_defended,fighter1_takedown_avg_per15m,fighter1_takedown_accuracy,fighter1_takedown_defence,fighter1_submission_avg_attempted_per15m,fighter2_height,fighter2_curr_weight,fighter2_dob,fighter2_reach,fighter2_stance,fighter2_sig_strikes_landed_pm,fighter2_sig_strikes_accuracy,fighter2_sig_strikes_absorbed_pm,fighter2_sig_strikes_defended,fighter2_takedown_avg_per15m,fighter2_takedown_accuracy,fighter2_takedown_defence,fighter2_submission_avg_attempted_per15m,events_extract_ts,odds_extract_ts,fighter_extract_ts
5967,2010-06-12,UFC 115: Liddell vs Franklin,Welterweight,James Wilks,Peter Sobotta,,,,,fighter1,U-DEC,3,185.42000000000002,77.11064,1978-05-04,190.5,Orthodox,1.82,0.45,2.03,0.5,1.27,0.22,0.66,3.8,182.88,77.11064,1987-01-11,190.5,Southpaw,2.14,0.4,2.9,0.58,1.53,0.32,0.77,0.5,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5968,2010-06-12,UFC 115: Liddell vs Franklin,Welterweight,Claude Patrick,Ricardo Funch,,,,,fighter1,SUB              Guillotine Choke,2,180.34,77.11064,1980-06-14,190.5,Orthodox,1.8,0.55,0.89,0.69,2.32,0.53,0.84,1.7,177.8,77.11064,1980-08-14,187.96,Southpaw,2.61,0.65,3.57,0.4,1.24,0.18,0.6,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5969,2010-06-12,UFC 115: Liddell vs Franklin,Welterweight,Mike Pyle,Jesse Lennox,,,,,fighter1,SUB              Triangle Choke,3,182.88,77.11064,1975-09-18,187.96,Orthodox,2.74,0.45,2.84,0.6,1.8,0.35,0.7,1.5,175.26,77.11064,1982-03-10,182.88,Orthodox,2.69,0.32,3.2,0.64,1.22,0.66,0.63,0.3,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5970,2010-05-29,UFC 114: Rampage vs Evans,Light Heavyweight,Rashad Evans,Quinton Jackson,,,,,fighter1,U-DEC,3,182.88,92.98636,1979-09-25,190.5,Orthodox,2.14,0.37,2.42,0.63,2.98,0.44,0.73,0.0,185.42000000000002,92.98636,1978-06-20,185.42000000000002,Orthodox,3.25,0.54,2.51,0.55,1.52,0.56,0.73,0.1,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5971,2010-05-29,UFC 114: Rampage vs Evans,Middleweight,Michael Bisping,Dan Miller,,,,,fighter1,U-DEC,3,185.42000000000002,83.91452,1979-02-28,190.5,Orthodox,4.33,0.38,2.71,0.65,1.05,0.43,0.63,0.3,185.42000000000002,83.91452,1981-06-30,187.96,Orthodox,2.03,0.36,3.06,0.49,1.67,0.54,0.47,1.8,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5972,2010-05-29,UFC 114: Rampage vs Evans,Heavyweight,Mike Russow,Todd Duffee,,,,,fighter1,KO/TKO              Punch,3,185.42000000000002,115.66596,1976-09-11,185.42000000000002,Orthodox,1.55,0.47,2.9,0.59,4.66,0.43,0.0,0.7,190.5,117.93392,1985-12-06,198.12,Orthodox,5.93,0.37,2.87,0.56,0.72,0.25,0.9,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5973,2010-05-29,UFC 114: Rampage vs Evans,Light Heavyweight,Rogerio Nogueira,Jason Brilz,,,,,fighter1,S-DEC,3,187.96,92.98636,1976-06-02,190.5,Southpaw,2.43,0.35,2.34,0.59,0.64,0.44,0.62,0.8,180.34,92.98636,1975-07-07,180.34,Orthodox,2.66,0.4,1.78,0.65,2.37,0.25,0.25,1.3,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5974,2010-05-29,UFC 114: Rampage vs Evans,Welterweight,John Hathaway,Diego Sanchez,,,,,fighter1,U-DEC,3,185.42000000000002,77.11064,1987-07-23,190.5,Orthodox,3.4,0.4,1.8,0.62,2.61,0.43,0.6,0.9,177.8,77.11064,1981-12-31,182.88,Southpaw,2.69,0.37,3.02,0.56,1.51,0.24,0.46,0.8,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5975,2010-05-29,UFC 114: Rampage vs Evans,Welterweight,Dong Hyun Kim,Amir Sadollah,,,,,fighter1,U-DEC,3,187.96,77.11064,1981-11-17,193.04,Southpaw,2.12,0.49,1.89,0.58,2.93,0.43,0.71,0.6,177.8,77.11064,1980-08-27,190.5,Orthodox,4.71,0.46,3.55,0.6,0.57,0.27,0.6,0.3,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5976,2010-05-29,UFC 114: Rampage vs Evans,Lightweight,Efrain Escudero,Dan Lauzon,,,,,fighter1,U-DEC,3,175.26,70.30676,1986-01-15,180.34,Orthodox,2.92,0.44,2.3,0.63,1.31,0.4,0.66,0.8,177.8,70.30676,1988-03-30,,Orthodox,1.34,0.25,4.09,0.61,1.63,0.33,0.8,2.7,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5977,2010-05-29,UFC 114: Rampage vs Evans,Lightweight,Melvin Guillard,Waylon Lowe,,,,,fighter1,KO/TKO              Knee,1,175.26,70.30676,1983-03-30,180.34,Orthodox,2.96,0.4,1.85,0.66,1.3,0.63,0.61,0.2,170.18,65.77083999999999,1980-10-31,,Southpaw,1.88,0.55,2.4,0.53,4.47,0.55,0.83,0.3,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5978,2010-05-29,UFC 114: Rampage vs Evans,Light Heavyweight,Cyrille Diabate,Luiz Cane,,,,,fighter1,KO/TKO              Punches,1,198.12,92.98636,1973-10-06,205.74,Southpaw,4.06,0.71,1.78,0.6,1.17,0.83,0.53,0.2,187.96,83.91452,1981-04-24,195.58,Southpaw,4.79,0.41,5.0,0.6,0.56,0.28,1.0,0.3,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5979,2010-05-29,UFC 114: Rampage vs Evans,Lightweight,Aaron Riley,Joe Brammer,,,,,fighter1,U-DEC,3,172.72,70.30676,1980-12-09,175.26,Southpaw,3.45,0.34,3.78,0.61,1.18,0.34,0.6,0.1,172.72,70.30676,1983-08-23,,Orthodox,2.15,0.31,2.8,0.56,0.81,0.5,0.5,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5980,2010-05-29,UFC 114: Rampage vs Evans,Middleweight,Ryan Jensen,Jesse Forbes,,,,,fighter1,SUB              Guillotine Choke,1,185.42000000000002,83.91452,1977-09-20,193.04,Orthodox,2.84,0.39,2.99,0.59,1.55,0.5,0.31,1.9,187.96,83.91452,1984-10-24,190.5,Southpaw,2.11,0.24,4.06,0.53,1.79,0.75,0.66,1.2,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5981,2010-05-08,UFC 113: Machida vs Shogun 2,Light Heavyweight,Mauricio Rua,Lyoto Machida,,,,,fighter1,KO/TKO              Punches,1,185.42000000000002,92.98636,1981-11-25,193.04,Orthodox,3.57,0.5,2.79,0.54,2.01,0.48,0.49,0.7,185.42000000000002,83.91452,1978-05-30,187.96,Southpaw,2.59,0.53,1.57,0.61,1.21,0.65,0.75,0.4,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5982,2010-05-08,UFC 113: Machida vs Shogun 2,Welterweight,Josh Koscheck,Paul Daley,,,,,fighter1,U-DEC,3,177.8,77.11064,1977-11-30,185.42000000000002,Orthodox,1.79,0.36,2.27,0.63,2.46,0.48,0.64,0.4,175.26,77.11064,1983-02-21,193.04,Orthodox,3.14,0.47,2.37,0.6,0.91,0.4,0.64,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5983,2010-05-08,UFC 113: Machida vs Shogun 2,Lightweight,Jeremy Stephens,Sam Stout,,,,,fighter1,S-DEC,3,175.26,65.77083999999999,1986-05-25,180.34,Orthodox,3.17,0.4,3.05,0.58,1.16,0.38,0.65,0.4,175.26,70.30676,1984-04-23,177.8,Orthodox,4.17,0.28,4.08,0.57,0.63,0.38,0.77,0.1,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5984,2010-05-08,UFC 113: Machida vs Shogun 2,Heavyweight,Matt Mitrione,Kevin Ferguson,,,,,fighter1,KO/TKO              Punches,2,190.5,120.20188,1978-07-15,208.28,Switch,3.55,0.5,2.79,0.64,0.0,0.0,0.55,0.7,187.96,106.59412,1974-02-08,195.58,Orthodox,2.3,0.5,3.41,0.38,3.1,0.72,0.36,1.2,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5985,2010-05-08,UFC 113: Machida vs Shogun 2,Middleweight,Alan Belcher,Patrick Cote,,,,,fighter1,SUB              Rear Naked Choke,2,187.96,83.91452,1984-04-24,190.5,Orthodox,2.7,0.41,3.1,0.59,0.44,0.26,0.55,0.9,180.34,77.11064,1980-02-29,190.5,Orthodox,2.81,0.48,3.21,0.48,0.68,0.2,0.43,0.2,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5986,2010-05-08,UFC 113: Machida vs Shogun 2,Middleweight,Joe Doerksen,Tom Lawlor,,,,,fighter1,SUB              Rear Naked Choke,2,182.88,83.91452,1977-10-09,190.5,Orthodox,1.43,0.42,2.79,0.5,2.02,0.33,0.33,2.3,182.88,92.98636,1983-05-15,187.96,Southpaw,2.5,0.42,2.41,0.6,2.46,0.32,0.57,1.4,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5987,2010-05-08,UFC 113: Machida vs Shogun 2,Welterweight,Marcus Davis,Jonathan Goulet,,,,,fighter1,KO/TKO              Punches,2,177.8,77.11064,1973-08-24,177.8,Southpaw,2.72,0.39,2.79,0.65,1.6,0.48,0.47,1.4,182.88,77.11064,1979-07-13,185.42000000000002,Orthodox,1.61,0.41,2.01,0.46,4.17,0.7,0.45,0.6,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5988,2010-05-08,UFC 113: Machida vs Shogun 2,Welterweight,Johny Hendricks,TJ Grant,,,,,fighter1,M-DEC,3,175.26,83.91452,1983-09-12,175.26,Southpaw,3.49,0.45,3.99,0.53,3.83,0.46,0.63,0.3,177.8,70.30676,1984-02-26,182.88,Orthodox,3.95,0.54,3.21,0.56,1.63,0.43,0.36,0.6,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5989,2010-05-08,UFC 113: Machida vs Shogun 2,Heavyweight,Joey Beltran,Tim Hague,,,,,fighter1,U-DEC,3,185.42000000000002,83.91452,1981-12-08,190.5,Orthodox,4.92,0.36,5.27,0.54,0.48,0.18,0.75,0.0,193.04,117.93392,1983-05-09,193.04,Orthodox,2.79,0.47,4.14,0.46,1.72,0.33,0.85,0.9,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5990,2010-05-08,UFC 113: Machida vs Shogun 2,Welterweight,Mike Guymon,Yoshiyuki Yoshida,,,,,fighter1,U-DEC,3,182.88,77.11064,1974-09-17,187.96,Orthodox,2.75,0.65,0.79,0.66,1.87,0.37,0.54,1.2,180.34,77.11064,1974-05-10,177.8,Southpaw,0.85,0.36,3.67,0.36,1.41,0.28,0.25,2.8,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5991,2010-05-08,UFC 113: Machida vs Shogun 2,Middleweight,John Salter,Jason MacDonald,,,,,fighter1,KO/TKO,1,185.42000000000002,83.91452,1985-03-21,187.96,Southpaw,1.68,0.32,1.68,0.68,2.85,0.46,0.66,0.5,190.5,83.91452,1975-06-03,203.2,Orthodox,1.55,0.52,2.7,0.46,1.43,0.16,0.35,2.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5992,2010-04-10,UFC 112: Invincible,Middleweight,Anderson Silva,Demian Maia,,,,,fighter1,U-DEC,5,187.96,83.91452,1975-04-14,195.58,Southpaw,3.05,0.61,2.05,0.6,0.5,0.77,0.69,0.8,185.42000000000002,77.11064,1977-11-06,182.88,Southpaw,1.8,0.43,2.07,0.63,2.49,0.24,0.61,1.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5993,2010-04-10,UFC 112: Invincible,Lightweight,Frankie Edgar,BJ Penn,,,,,fighter1,U-DEC,5,167.64000000000001,61.23492,1981-10-16,172.72,Orthodox,3.77,0.4,2.82,0.65,2.29,0.31,0.65,0.3,175.26,70.30676,1978-12-13,177.8,Orthodox,2.76,0.48,3.2,0.56,1.19,0.55,0.74,0.5,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5994,2010-04-10,UFC 112: Invincible,Welterweight,Matt Hughes,Renzo Gracie,,,,,fighter1,KO/TKO              Punches,3,175.26,77.11064,1973-10-13,185.42000000000002,Switch,2.14,0.53,1.36,0.53,2.95,0.5,0.35,1.2,177.8,83.91452,1967-03-11,,Orthodox,1.71,0.41,1.67,0.55,1.13,0.2,0.4,0.8,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5995,2010-04-10,UFC 112: Invincible,Lightweight,Rafael Dos Anjos,Terry Etim,,,,,fighter1,SUB              Armbar,2,172.72,77.11064,1984-10-26,177.8,Southpaw,3.52,0.47,3.19,0.6,2.01,0.35,0.56,0.6,185.42000000000002,70.30676,1986-01-11,185.42000000000002,Orthodox,2.16,0.35,2.53,0.67,0.43,0.3,0.39,1.4,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5996,2010-04-10,UFC 112: Invincible,Middleweight,Mark Munoz,Kendall Grove,,,,,fighter1,KO/TKO              Punches,2,182.88,83.91452,1978-02-09,180.34,Orthodox,3.12,0.51,2.26,0.57,3.17,0.29,0.57,0.6,198.12,83.91452,1982-11-12,200.66,Orthodox,2.31,0.41,2.4,0.54,0.49,0.45,0.56,1.7,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5997,2010-04-10,UFC 112: Invincible,Light Heavyweight,Phil Davis,Alexander Gustafsson,,,,,fighter1,SUB              Anaconda Choke,1,187.96,92.98636,1984-09-25,200.66,Orthodox,2.85,0.34,1.33,0.72,2.99,0.38,0.72,0.6,195.58,92.98636,1987-01-15,200.66,Orthodox,4.03,0.4,3.53,0.51,1.53,0.39,0.83,0.4,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5998,2010-04-10,UFC 112: Invincible,Welterweight,Rick Story,Nick Osipczak,,,,,fighter1,S-DEC,3,175.26,77.11064,1984-08-28,180.34,Southpaw,3.8,0.41,2.17,0.62,2.53,0.48,0.63,0.9,187.96,77.11064,1984-12-30,193.04,Orthodox,2.83,0.5,3.77,0.5,1.2,0.45,0.71,1.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
5999,2010-04-10,UFC 112: Invincible,Welterweight,DaMarques Johnson,Brad Blackburn,,,,,fighter1,KO/TKO              Kick,3,185.42000000000002,77.11064,1982-06-28,190.5,Orthodox,2.11,0.37,3.75,0.51,1.18,0.55,0.19,0.7,177.8,77.11064,1977-05-25,185.42000000000002,Orthodox,4.55,0.35,3.59,0.65,0.93,0.5,0.76,0.7,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6000,2010-04-10,UFC 112: Invincible,Lightweight,Paul Kelly,Matt Veach,,,,,fighter1,SUB              Guillotine Choke,2,175.26,70.30676,1984-09-12,177.8,Orthodox,3.22,0.37,2.61,0.59,1.34,0.6,0.3,1.5,180.34,70.30676,1981-05-31,,Orthodox,1.12,0.28,4.91,0.44,3.64,0.38,1.0,1.5,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6001,2010-04-10,UFC 112: Invincible,Heavyweight,Jon Madsen,Mostapha Al-Turk,,,,,fighter1,U-DEC,3,182.88,108.86207999999999,1980-02-12,182.88,Orthodox,2.46,0.41,1.18,0.81,1.32,0.71,0.7,0.0,187.96,111.13004,1973-07-14,195.58,Orthodox,1.36,0.19,3.61,0.53,0.0,0.0,0.0,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6002,2010-03-31,UFC Fight Night: Florian vs Gomi,Lightweight,Kenny Florian,Takanori Gomi,,,,,fighter1,SUB              Rear Naked Choke,3,177.8,65.77083999999999,1976-05-26,187.96,Southpaw,2.41,0.4,1.85,0.63,2.22,0.33,0.6,1.3,170.18,70.30676,1978-09-22,177.8,Southpaw,3.81,0.41,3.52,0.6,1.23,0.65,0.63,0.8,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6003,2010-03-31,UFC Fight Night: Florian vs Gomi,Heavyweight,Roy Nelson,Stefan Struve,,,,,fighter1,KO/TKO              Punch,1,182.88,119.294696,1976-06-20,185.42000000000002,Orthodox,2.18,0.36,4.79,0.46,1.14,0.27,0.65,0.1,210.82,120.20188,1988-02-18,213.36,Orthodox,3.12,0.47,4.04,0.46,0.56,0.46,0.55,1.7,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6004,2010-03-31,UFC Fight Night: Florian vs Gomi,Middleweight,Jorge Rivera,Nate Quarry,,,,,fighter1,KO/TKO              Punches,2,185.42000000000002,83.91452,1972-02-28,185.42000000000002,Orthodox,3.16,0.48,2.64,0.54,0.84,0.5,0.63,0.1,182.88,83.91452,1972-03-18,182.88,OpenStance,4.96,0.44,2.8,0.66,0.25,0.33,0.6,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6005,2010-03-31,UFC Fight Night: Florian vs Gomi,Lightweight,Ross Pearson,Dennis Siver,,,,,fighter1,U-DEC,3,172.72,70.30676,1984-09-26,175.26,Orthodox,3.68,0.4,4.09,0.62,0.74,0.35,0.75,0.0,167.64000000000001,65.77083999999999,1979-01-13,177.8,Orthodox,3.87,0.32,2.67,0.65,0.87,0.32,0.65,0.3,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6006,2010-03-31,UFC Fight Night: Florian vs Gomi,Lightweight,Andre Winner,Rafaello Oliveira,,,,,fighter1,U-DEC,3,180.34,70.30676,1981-11-09,185.42000000000002,Orthodox,2.52,0.33,4.57,0.51,0.0,0.0,0.74,0.0,172.72,70.30676,1982-01-26,180.34,Orthodox,2.19,0.33,3.38,0.59,2.49,0.36,0.11,1.6,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6007,2010-03-31,UFC Fight Night: Florian vs Gomi,Lightweight,Jacob Volkmann,Ronys Torres,,,,,fighter1,S-DEC,3,175.26,70.30676,1980-09-05,180.34,Southpaw,1.19,0.34,1.78,0.52,3.19,0.48,0.52,2.0,170.18,70.30676,1975-08-13,,Orthodox,0.87,0.26,1.93,0.57,4.0,0.47,0.16,0.5,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6008,2010-03-31,UFC Fight Night: Florian vs Gomi,Lightweight,Nik Lentz,Rob Emerson,,,,,fighter1,U-DEC,3,172.72,65.77083999999999,1984-08-13,172.72,Orthodox,3.44,0.47,3.25,0.5,3.3,0.32,0.43,1.2,175.26,70.30676,1981-07-30,177.8,Orthodox,2.5,0.3,2.83,0.64,2.02,0.52,0.65,0.4,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6009,2010-03-31,UFC Fight Night: Florian vs Gomi,Lightweight,Gleison Tibau,Caol Uno,,,,,fighter1,KO/TKO              Punches,1,177.8,70.30676,1983-10-07,180.34,Southpaw,1.95,0.31,2.51,0.63,4.08,0.53,0.92,0.8,170.18,70.30676,1975-05-08,177.8,Southpaw,1.91,0.49,1.9,0.5,1.95,0.31,0.37,0.5,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6010,2010-03-31,UFC Fight Night: Florian vs Gomi,Middleweight,Yushin Okami,Lucio Linhares,,,,,fighter1,KO/TKO,2,187.96,77.11064,1981-07-21,190.5,Southpaw,2.06,0.38,2.25,0.6,1.98,0.39,0.84,0.5,187.96,83.91452,1973-12-08,,Orthodox,0.99,0.22,3.47,0.34,1.86,0.5,0.5,1.9,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6011,2010-03-31,UFC Fight Night: Florian vs Gomi,Middleweight,Gerald Harris,Mario Miranda,,,,,fighter1,KO/TKO              Punches,1,180.34,83.91452,1979-11-19,195.58,Southpaw,1.41,0.29,1.58,0.62,2.96,0.54,0.72,0.0,190.5,83.91452,1979-07-12,187.96,Orthodox,1.96,0.54,2.46,0.36,1.02,0.6,0.54,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6012,2010-03-31,UFC Fight Night: Florian vs Gomi,Welterweight,Charlie Brenneman,Jason High,,,,,fighter1,U-DEC,3,177.8,70.30676,1981-02-09,177.8,Orthodox,1.52,0.56,1.55,0.46,4.23,0.42,0.72,0.0,172.72,70.30676,1981-10-12,185.42000000000002,Southpaw,1.28,0.42,1.56,0.48,2.36,0.63,0.37,2.8,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6013,2010-03-27,UFC 111: St-Pierre vs Hardy,Welterweight,Georges St-Pierre,Dan Hardy,,,,,fighter1,U-DEC,5,180.34,83.91452,1981-05-19,193.04,Orthodox,3.78,0.53,1.4,0.72,4.16,0.74,0.83,1.1,182.88,77.11064,1982-05-17,187.96,Orthodox,2.46,0.35,3.44,0.51,0.73,0.35,0.35,0.4,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6014,2010-03-27,UFC 111: St-Pierre vs Hardy,Heavyweight,Shane Carwin,Frank Mir,,,,,fighter1,KO/TKO              Punches,1,187.96,120.20188,1975-01-04,203.2,Orthodox,4.38,0.47,3.53,0.53,1.42,0.33,0.42,0.0,190.5,119.748288,1979-05-24,200.66,Southpaw,2.18,0.47,3.84,0.38,2.02,0.4,0.54,2.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6015,2010-03-27,UFC 111: St-Pierre vs Hardy,Lightweight,Kurt Pellegrino,Fabricio Camoes,,,,,fighter1,SUB              Rear Naked Choke,2,172.72,70.30676,1979-05-07,177.8,Orthodox,2.45,0.43,1.94,0.63,2.9,0.54,0.69,0.8,177.8,70.30676,1978-12-23,180.34,Orthodox,1.29,0.33,1.85,0.61,2.34,0.32,0.2,1.5,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6016,2010-03-27,UFC 111: St-Pierre vs Hardy,Welterweight,Jon Fitch,Ben Saunders,,,,,fighter1,U-DEC,3,182.88,77.11064,1978-02-24,187.96,Orthodox,2.61,0.5,1.65,0.54,3.6,0.51,0.56,0.8,187.96,77.11064,1983-04-13,195.58,Orthodox,3.23,0.5,3.58,0.51,0.2,0.4,0.66,1.3,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6017,2010-03-27,UFC 111: St-Pierre vs Hardy,Lightweight,Jim Miller,Mark Bocek,,,,,fighter1,U-DEC,3,172.72,70.30676,1983-08-30,180.34,Southpaw,2.86,0.41,3.08,0.58,1.56,0.43,0.48,1.8,172.72,70.30676,1981-10-24,190.5,Orthodox,2.34,0.43,2.32,0.6,3.65,0.36,0.31,1.3,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6018,2010-03-27,UFC 111: St-Pierre vs Hardy,Welterweight,Nate Diaz,Rory Markham,,,,,fighter1,KO/TKO              Punches,1,182.88,77.11064,1985-04-16,193.04,Southpaw,4.57,0.45,3.77,0.52,1.05,0.3,0.41,1.3,182.88,77.11064,1982-03-25,180.34,Orthodox,1.98,0.21,10.27,0.45,0.0,0.0,0.0,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6019,2010-03-27,UFC 111: St-Pierre vs Hardy,Welterweight,Ricardo Almeida,Matt Brown,,,,,fighter1,SUB              Rear Naked Choke,2,182.88,77.11064,1976-11-29,187.96,Orthodox,2.02,0.49,1.2,0.61,3.74,0.38,0.31,1.2,182.88,77.11064,1981-01-10,190.5,Orthodox,3.76,0.55,2.92,0.55,1.68,0.46,0.63,1.3,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6020,2010-03-27,UFC 111: St-Pierre vs Hardy,Middleweight,Rousimar Palhares,Tomasz Drwal,,,,,fighter1,SUB              Heel Hook,1,172.72,77.11064,1980-02-26,180.34,Orthodox,1.75,0.51,2.04,0.59,3.93,0.45,0.0,4.1,185.42000000000002,92.98636,1982-01-22,193.04,Orthodox,3.29,0.38,2.26,0.57,3.55,0.6,0.82,0.4,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6021,2010-03-27,UFC 111: St-Pierre vs Hardy,Light Heavyweight,Jared Hamman,Rodney Wallace,,,,,fighter1,U-DEC,3,190.5,83.91452,1982-03-07,190.5,Orthodox,5.15,0.42,3.93,0.55,1.57,0.46,0.3,0.0,175.26,92.98636,1981-11-21,182.88,Switch,1.13,0.46,3.44,0.45,6.0,0.54,0.28,1.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6022,2010-03-27,UFC 111: St-Pierre vs Hardy,Welterweight,Matthew Riddle,Greg Soto,,,,,fighter1,DQ,3,185.42000000000002,77.11064,1986-01-14,193.04,Southpaw,3.01,0.42,2.74,0.54,3.51,0.5,0.89,0.5,180.34,77.11064,1986-06-03,185.42000000000002,Orthodox,3.21,0.63,2.61,0.52,1.49,0.27,0.44,1.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6023,2010-03-21,UFC Live: Vera vs Jones,Light Heavyweight,Jon Jones,Brandon Vera,,,,,fighter1,KO/TKO              Elbow,1,193.04,112.490816,1987-07-19,213.36,Orthodox,4.29,0.57,2.22,0.64,1.93,0.45,0.95,0.5,190.5,104.32616,1977-10-10,198.12,Orthodox,3.03,0.56,2.81,0.52,0.7,0.53,0.59,0.2,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6024,2010-03-21,UFC Live: Vera vs Jones,Heavyweight,Junior Dos Santos,Gabriel Gonzaga,,,,,fighter1,KO/TKO              Punches,1,193.04,107.954896,1984-01-30,195.58,Orthodox,4.49,0.47,3.33,0.56,0.3,0.5,0.81,0.1,187.96,109.76926399999999,1979-05-18,193.04,Orthodox,2.12,0.45,2.94,0.57,2.8,0.39,0.66,1.1,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6025,2010-03-21,UFC Live: Vera vs Jones,Heavyweight,Cheick Kongo,Paul Buentello,,,,,fighter1,KO/TKO              Elbows,3,193.04,108.86207999999999,1975-05-17,208.28,Orthodox,3.33,0.56,1.28,0.54,2.3,0.56,0.52,0.2,187.96,111.13004,1974-01-16,195.58,Orthodox,3.29,0.45,3.83,0.52,0.19,0.33,0.39,0.4,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6026,2010-03-21,UFC Live: Vera vs Jones,Middleweight,Alessio Sakara,James Irvin,,,,,fighter1,KO/TKO,1,182.88,83.91452,1981-09-02,182.88,Orthodox,3.96,0.47,2.8,0.59,2.18,0.78,0.62,0.0,187.96,92.98636,1978-09-12,190.5,Orthodox,2.03,0.48,3.86,0.35,0.0,0.0,0.36,0.5,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
6027,2010-03-21,UFC Live: Vera vs Jones,Lightweight,Clay Guida,Shannon Gugerty,,,,,fighter1,SUB              Arm Triangle,2,170.18,70.30676,1981-12-08,177.8,Orthodox,2.63,0.33,3.01,0.61,3.16,0.36,0.69,0.6,177.8,70.30676,1981-12-30,180.34,Orthodox,1.25,0.39,1.88,0.58,2.13,0.27,0.5,3.4,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
